url,written,written_human_readable,origin
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate16-Green-B.ome.zarr,1358636361.6,1.27 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5524
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-TS-Red-A.ome.zarr,2103541908.0,1.96 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5562
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate7-Yellow-A.ome.zarr,1321609008.0,1.23 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5401
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate8-Yellow-A.ome.zarr,1400097830.4,1.30 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5484
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate2-TS-Blue-B.ome.zarr,2265179296.0,2.11 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5628
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate14-Blue-B.ome.zarr,1359139065.6,1.27 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5516
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate7-Blue-B.ome.zarr,1345264617.6,1.25 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5453
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate2-TS-Yellow-A.ome.zarr,2985034155.6000004,2.78 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5629
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate11-Yellow-B.ome.zarr,1462678387.1999998,1.36 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5530
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-Blue-B.ome.zarr,1402749657.6,1.31 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5473
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate14-Red-A.ome.zarr,1344737356.8000002,1.25 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5518
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate7-Blue-A.ome.zarr,1317256224.0,1.23 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5402
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate7-Red-B.ome.zarr,2765227737.6000004,2.58 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5452
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate9-Yellow-A.ome.zarr,1412341200.0,1.32 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5465
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-TS-Yellow-B.ome.zarr,3427531801.6,3.19 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5602
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate5-Blue-B.ome.zarr,1460469667.1999998,1.36 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5496
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate11-Blue-B.ome.zarr,1452599376.0,1.35 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5535
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate3-Red-B.ome.zarr,1377812880.0,1.28 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5493
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-TS-Blue-A.ome.zarr,3290644896.0,3.06 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5565
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate14-Green-A.ome.zarr,1401205603.1999998,1.30 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5515
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-TS-Blue-B.ome.zarr,3151057424.4,2.93 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5620
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate10-Red-A.ome.zarr,1429802736.0,1.33 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5396
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-Blue-A.ome.zarr,1408848163.1999998,1.31 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5387
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate3-Blue-B.ome.zarr,1349258313.6,1.26 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5491
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-Red-A.ome.zarr,1401358531.1999998,1.31 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5390
